"ID","Type","Stars","Status","Owner","Summary","Opened"
"2942","Bug","7","New","","gitblit plugin doesn't show branch graphs [with patch]","Oct 4, 2014"
"2941","Bug","1","Invalid","","Show devices connected to the WiFi hotspot (& are behind firewalls)","Oct 3, 2014"
"2940","Bug","5","Released","","Advice for missing Change-Id should suggest 'commit --amend'","Oct 3, 2014"
"2939","Feature","2","Released","","REST API: abandon change without sending email","Oct 3, 2014"
"2938","Bug","4","New","","Cherry Pick over another change works but has wrong branch","Oct 2, 2014"
"2937","Bug","4","New","","No new changes error after abandon and push to new branch","Oct 2, 2014"
"2936","Bug","6","New","","Commit rejected: no changes between prior commit and new commit","Sep 29, 2014"
"2935","Bug","1","Invalid","","parse problem in RTP dissect_rtp_hext_rfc5215_onebyte","Sep 29, 2014"
"2934","Bug","11","New","","Diff view hides underscores in Firefox","Sep 29, 2014"
"2933","Feature","2","New","","Make it possible to disable Reply-To in outgoing email","Sep 27, 2014"
"2932","Bug","1","Invalid","","Broken OSGI dependencies in vaadin-shared (again)","Sep 26, 2014"
"2931","Bug","1","Invalid","","Can't cancel the job triggered by ""patchset-created"" if it is submitted as ""change-merged"" in a different job","Sep 26, 2014"
"2930","Bug","4","WontFix","","Unable to bring forward review scores in gerrit 2.9 after trivial rebase","Sep 26, 2014"
"2929","Feature","7","Accepted","","OpenSearch support","Sep 25, 2014"
"2927","Bug","2","New","","comment search does not work properly","Sep 24, 2014"
"2926","Feature","4","Accepted","","freetext search","Sep 23, 2014"
"2925","Bug","2","New","","Searching for comments does not work","Sep 23, 2014"
"2924","Bug","1","WontFix","","Spurious failures due to '(no changes made)'","Sep 23, 2014"
"2923","Feature","3","New","","Allow passing in an ssh key during init.","Sep 23, 2014"
"2922","Bug","1","Invalid","","phone restarts after sometime","Sep 23, 2014"
"2921","Bug","2","New","","branch delete on Gerrit can not replication  ","Sep 22, 2014"
"2920","Bug","4","Released","","Change Add Reviewers not suggesting names from prefix","Sep 21, 2014"
"2919","Bug","1","Invalid","","REST always returns empty list for WEB_LINKS data","Sep 20, 2014"
"2918","Bug","3","Released","sop@google.com","SideBySide2: Margin line is shown too far to the right","Sep 19, 2014"
"2917","Bug","1","Released","","The change size bar is not shown for 501-509 large changes if change.largeChange is increased","Sep 19, 2014"
"2916","Bug","1","WontFix","","Ctrl-F while reviewing a change is implemented by some Java regexp instead of the browser implementation of search","Sep 19, 2014"
"2915","Bug","3","New","","Page up should work like page down","Sep 19, 2014"
"2914","Bug","2","WontFix","","Dead release note links","Sep 19, 2014"
"2913","Bug","1","Submitted","","Gerrit GET review REST api returns incomplete revision data","Sep 19, 2014"
"2912","Bug","3","AwaitingInformation","","Gerrit merges unrelated patches along with the one that was submitted!","Sep 18, 2014"
"2911","Bug","1","Released","","Null Pointer Exception after a MergeValidationListener throws MergeValidationException","Sep 17, 2014"
"2910","Bug","3","New","","Sorting of tag list in Included In drop down is wrong","Sep 17, 2014"
"2909","Bug","1","Released","","Cannot remove review from a change owner in ChangeScreen2","Sep 17, 2014"
"2908","Feature","2","New","","REST: AccountInput and AccountInfo should include external_ids","Sep 17, 2014"
"2907","Bug","15","Released","","its-jira: move from SOAP to REST","Sep 16, 2014"
"2906","Bug","1","Released","","plugin-provided revision action buttons have different size to core buttons","Sep 16, 2014"
"2905","Bug","1","Invalid","","sms retriever","Sep 16, 2014"
"2904","Bug","2","New","","Lost commit for Rebase-If-Necessary projects","Sep 15, 2014"
"2903","Bug","1","Invalid","","lockscreen bypassed","Sep 14, 2014"
"2902","Bug","3","Released","","its-bugzilla not notifying Bugzilla 4.4.3+ of patches ","Sep 12, 2014"
"2901","Feature","2","New","","GitHub plugin: post Gerrit link as comment on GitHub for imported pull requests","Sep 12, 2014"
"2900","Feature","2","New","","GitHub plugin: option to auto-import pull requests","Sep 12, 2014"
"2899","Bug","2","Duplicate","","Replication behaves weird","Sep 12, 2014"
"2898","Bug","2","CannotReproduce","","Gerrit ignores http port configuration","Sep 12, 2014"
"2897","Bug","2","Invalid","","Gerrit doesn't work with IE9","Sep 12, 2014"
"2896","Feature","2","New","","Provide labels in ChangeInfo for plugins","Sep 11, 2014"
"2895","Bug","1","Released","","Plugin reload fails for single provider","Sep 11, 2014"
"2894","Bug","8","Released","","Gerrit links to gitweb if a related change is merged","Sep 11, 2014"
"2893","Bug","2","Invalid","","Can't build its-bugzilla against gerrit > 2.9","Sep 10, 2014"
"2892","Bug","2","New","","side by side difference shows wrong output when same file is reverted in one change ","Sep 9, 2014"
"2891","Bug","1","Invalid","","Nullpointer Exception when trying to view call statistic for a specific contact","Sep 9, 2014"
"2890","Bug","2","Released","","Edit commit message auto wraps text (but doesn't WYSIWYG).","Sep 9, 2014"
"2889","Bug","1","Duplicate","","Draft comments not picked up when replying.","Sep 8, 2014"
"2888","Bug","2","WontFix","","cannot change username","Sep 6, 2014"
"2887","Bug","1","Duplicate","","Don't remove related changes after merge","Sep 5, 2014"
"2886","Bug","2","Invalid","","(Invalid Old ID is sent)","Sep 5, 2014"
"2885","Bug","3","New","","Wrong patch set shown in Related Changes","Sep 4, 2014"
"2884","Feature","2","New","","add ""1 of 10"" indicator","Sep 4, 2014"
"2883","Bug","2","New","","Reviewed Incoming reviews still highlighted","Sep 3, 2014"
"2882","Bug","10","Duplicate","","New change screen show empty side-by-side diff for submodules link updates","Sep 3, 2014"
"2881","Bug","4","WontFix","","Related Changes should appear also for merged changes","Sep 3, 2014"
"2880","Bug","3","ChangeUnderReview","","Screenshots in intro-quick show old change screen","Sep 3, 2014"
"2879","Bug","4","Released","","Gerrit query using secondary index is capped to 1000","Sep 2, 2014"
"2878","Bug","1","Released","","REST API for changes - paging doesn't work","Sep 2, 2014"
"2877","Bug","2","Released","david...@sonymobile.com","Can not set comments to NULL for Review","Sep 1, 2014"
"2876","Bug","1","Invalid","","CM10.2 ALT key + Swype","Aug 31, 2014"
"2875","Feature","3","New","","Introduce a ""like"" button for code and comments","Aug 29, 2014"
"2874","Bug","1","Invalid","","Spell Errors in Neutron Project","Aug 29, 2014"
"2873","Bug","1","Invalid","","Spell Errors in Keystone core.py","Aug 29, 2014"
"2872","Bug","2","AwaitingInformation","","GitHub plug: anonymous browsing of web interface not supported","Aug 28, 2014"
"2871","Feature","2","New","","diffing between diffs","Aug 28, 2014"
"2870","Bug","2","Invalid","","comments format ","Aug 28, 2014"
"2869","Bug","1","Invalid","","Not pass ipa on osx","Aug 28, 2014"
"2868","Bug","1","Invalid","","wifi: remove local nl80211 header: Wifi does not work after the nightly of the day 23/08 in Motorola Moto X","Aug 27, 2014"
"2867","Bug","1","Invalid","","hyperlink in the comment ","Aug 27, 2014"
"2866","Bug","12","New","dhruvsri@google.com","Lost function in new Gerrit GUI: Browse files in patch set","Aug 27, 2014"
"2865","Bug","3","Submitted","","its-jira commentOnXXX configuration does not work","Aug 27, 2014"
"2864","Bug","1","Duplicate","","email verification","Aug 26, 2014"
"2863","Bug","2","WontFix","","Better to have Publish and Submit button besides Publish Comments button after making Non-Author-Code-Review config change","Aug 26, 2014"
